FECHA_REGISTRO;EMPRESA_NOMBRE;EMPRESA_CUIT;EST_NOMBRE;EST_SECCIONAL;EST_DIRECCION;EST_COD_POS;CONVENIO;TIPO;CONCEPTO;CONCEPTO_ID;DETALLE;DETALLE_ID;TIPO_PAGO;NUMERO_ACTA;ACUERDO_NUMERO;IMPORTE;RECARGOS;TOTAL;CTA_BANCO;CODIGO_BARRA;FECHA_CALCULO
"11/03/2026 18:11:38";"LEGNAME CARLOS JAVIER";20184633729;"SI TORTILLA";"CIUDAD DE BUENOS AIRES";"VIDAL 2515";1428;CAECSAL;ROTISERIA;"Cuota Sindical";4;"Cuota Sindical CABA";458;;;;10256.10;0.00;10256.10;19026/48;029404147458120184633729026313742026020000410244000000100000000010256103;"11/03/2026 15:11"
"11/03/2026 18:11:39";"BIBILONI LEANDRO, GARCIA MARIO A Y CORTEZ G SH";30710717237;"EL BUEN GOURMET";"CIUDAD DE BUENOS AIRES";"CHARCAS 4063";1425;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical CABA";458;;;;35648.60;561821.94;597470.54;19026/48;0294041474581307107172370144267420251100014259440000002561821940597470542;"11/03/2026 15:11"
"11/03/2026 18:11:47";"IL NOSTRO CAFE HERMANOS BAR PALERMO SRL";30717656454;"IL NOSTRO CAFFE";"CIUDAD DE BUENOS AIRES";"CABILDO AV 264";1001;CAECSAL;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;45531.36;0.00;45531.36;44044/64;029404025401130717656454025300022026020002276568000000400000000045531369;"11/03/2026 15:10"
"11/03/2026 18:11:49";"BORRONI CLAUDIA FABIANA";27135827636;"BORRONI CLAUDIA FABIANA";;"VELEZ SARSFIELD 58";9400;FEHGRA;"HOTEL 3 ESTRELLAS";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;220140.72;0.00;220140.72;3886917;029404134005127135827636027192832026020011007036000000700000000220140729;"11/03/2026 15:11"
"11/03/2026 18:12:10";"MARANGA ORIGINAL SRL (CERVESIA)";30715548026;"MARANGA ORIGINAL SRL (CERVESIA)";;"MITRE 148";2900;UTHGRA;"RESTO BAR";"Cuota Sindical";4;"Cuota Sindical San Nicolás";390;;;;192344.95;0.00;192344.95;4820036671;029404410390130715548026027194042026020007693798000001200000000192344951;"11/03/2026 15:12"
"11/03/2026 18:12:20";"LEGNAME CARLOS JAVIER";20184633729;"SI TORTILLA";"CIUDAD DE BUENOS AIRES";"VIDAL 2515";1428;CAECSAL;ROTISERIA;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;8204.88;0.00;8204.88;44044/64;029404025401120184633729026313722026020000410244000000100000000008204886;"11/03/2026 15:12"
"11/03/2026 18:12:23";"MNPG SRL";30716454653;"MNPG SRL";ESQUEL;"roca 1167";9200;FEHGRA;CERVECERIA;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;47616.96;0.00;47616.96;44044/64;029404025401130716454653027194122026020002380848000000300000000047616962;"11/03/2026 15:12"
"11/03/2026 18:12:25";"GASTROTURISMO SAS";30716143909;"FOGON ASADO";"CIUDAD DE BUENOS AIRES";"URIARTE 1423";1414;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;971412.54;0.00;971412.54;44044/64;029404025401130716143909023029022026020048570627000005400000000971412540;"11/03/2026 15:12"
"11/03/2026 18:12:43";"IL NOSTRO CAFE HERMANOS BAR PALERMO SRL";30717656454;"IL NOSTRO CAFFE";"CIUDAD DE BUENOS AIRES";"CABILDO AV 264";1001;CAECSAL;"CAFE Y/O BAR";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;45531.36;0.00;45531.36;3886917;029404134005130717656454025300032026020002276568000000400000000045531364;"11/03/2026 15:12"
"11/03/2026 18:12:54";"LEGNAME CARLOS JAVIER";20184633729;"SI TORTILLA";"CIUDAD DE BUENOS AIRES";"VIDAL 2515";1428;CAECSAL;ROTISERIA;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;8204.88;0.00;8204.88;3886917;029404134005120184633729026313732026020000410244000000100000000008204881;"11/03/2026 15:12"
"11/03/2026 18:13:04";"BORRONI CLAUDIA FABIANA";27135827636;"BORRONI CLAUDIA FABIANA";;"VELEZ SARSFIELD 58";9400;FEHGRA;"HOTEL 3 ESTRELLAS";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;220140.72;0.00;220140.72;44044/64;029404025401127135827636027192822026020011007036000000700000000220140724;"11/03/2026 15:13"
"11/03/2026 18:13:19";"YAJOLA SOCIEDAD ANONIMA S. A.";30708653191;"HOTEL SAINT GEORGE";"PUERTO IGUAZU";"CORDOBA 148";3370;FEHGRA;HOTEL;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;2847966.38;0.00;2847966.38;3886917;029404134005130708653191027193832026020142398319000009400000002847966387;"11/03/2026 15:13"
"11/03/2026 18:13:19";"MNPG SRL";30716454653;"MNPG SRL";ESQUEL;"roca 1167";9200;FEHGRA;CERVECERIA;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;47616.96;0.00;47616.96;3886917;029404134005130716454653027194132026020002380848000000300000000047616967;"11/03/2026 15:13"
"11/03/2026 18:13:21";"CAROPRESE JOSE LUIS";20177462250;"CAROPRESE JOSE LUIS";;"HUDSON SN 0";7165;FEHGRA;RESTAURANTE;"Obra Social";1;"Seleccione un concepto primero";;Parcial;458976;;2000000;0.00;2000000.00;;029400000000200000000000027194510458976000000100000000000000002000000006;"11/03/2026 15:13"
"11/03/2026 18:13:29";"BIBILONI LEANDRO, GARCIA MARIO A Y CORTEZ G SH";30710717237;"EL BUEN GOURMET";"CIUDAD DE BUENOS AIRES";"CHARCAS 4063";1425;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;28518.88;449457.55;477976.43;3886917;0294041340051307107172370144267320251100014259440000002449457550477976439;"11/03/2026 15:13"
"11/03/2026 18:14:10";"MNPG SRL";30716454653;"MNPG SRL";ESQUEL;"roca 1167";9200;FEHGRA;CERVECERIA;"Cuota Sindical";4;"Cuota Sindical Comodoro Rivadavia";640;;;;59521.20;0.00;59521.20;10700/26;029404097640130716454653027194142026020002380848000000300000000059521200;"11/03/2026 15:14"
"11/03/2026 18:14:17";"CONFITERIA AL 505 S.A.";33712744109;"CONFITERIA AL 505 S.A.";"SAN PEDRO";"BELGRANO 495";2930;UTHGRA;ROTISERIA;"Cuota Sindical";4;"Cuota Sindical San Nicolás";390;;;;99060.20;0.00;99060.20;4820036671;029404410390133712744109027193342026020003962408000000400000000099060203;"11/03/2026 15:14"
"11/03/2026 18:14:17";"ON TAP RETIRO SRL";30715513249;"ON TAP";"CIUDAD DE BUENOS AIRES";"ALVEAR MARCELO T DE 834";1058;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical CABA";458;;;;73702.23;0.00;73702.23;19026/48;029404147458130715513249021836642026020002948089000000200000000073702238;"11/03/2026 15:14"
"11/03/2026 18:14:20";"BIBILONI LEANDRO, GARCIA MARIO A Y CORTEZ G SH";30710717237;"EL BUEN GOURMET";"CIUDAD DE BUENOS AIRES";"CHARCAS 4063";1425;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;28518.88;449457.55;477976.43;44044/64;0294040254011307107172370144267220251100014259440000002449457550477976434;"11/03/2026 15:14"
"11/03/2026 18:14:20";"REAL S.R.L.";30712650806;"REAL S.R.L.";;"AVENIDA REPUBLICA ARGENTINA 1260";3370;FEHGRA;"CAFE Y/O BAR";"Cuota Sindical";4;"Cuota Sindical Puerto Iguazú";200;;;;414313.88;0.00;414313.88;41510126/02;029404142200130712650806027193642026020016572555000001400000000414313880;"11/03/2026 15:14"
"11/03/2026 18:14:38";"GASTROTURISMO SAS";30716143909;"FOGON ASADO";"CIUDAD DE BUENOS AIRES";"URIARTE 1423";1414;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;971412.54;0.00;971412.54;3886917;029404134005130716143909023029032026020048570627000005400000000971412545;"11/03/2026 15:14"
"11/03/2026 18:14:53";"DON DIONISIO S. A. A. G. C. I. E. I.";33513258289;"DON DIONISIO S. A. A. G. C. I. E. I.";;"MITRE 168";2900;UTHGRA;"APART HOTEL";"Cuota Sindical";4;"Cuota Sindical San Nicolás";390;;;;296257.53;0.00;296257.53;4820036671;029404410390133513258289027193942026020011850301000001000000000296257532;"11/03/2026 15:14"
"11/03/2026 18:15:53";"MARANGA ORIGINAL SRL (CERVESIA)";30715548026;"MARANGA ORIGINAL SRL (CERVESIA)";;"MITRE 148";2900;UTHGRA;"RESTO BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;153875.96;0.00;153875.96;44044/64;029404025401130715548026027194022026020007693798000001200000000153875964;"11/03/2026 15:15"
"11/03/2026 18:16:08";"GASTROTURISMO SAS";30716143909;"FOGON ASADO";"CIUDAD DE BUENOS AIRES";"URIARTE 1423";1414;CAECSAL;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical CABA";458;;;;1214265.68;0.00;1214265.68;19026/48;029404147458130716143909023029042026020048570627000005400000001214265680;"11/03/2026 15:16"
"11/03/2026 18:16:16";"Silvia Eugenia Del Rosario Quiros";27132355067;"Warmy Sonkoy";;"Ruta 307 1";4137;UTHGRA;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical Tucumán";285;;;;147835.08;0.00;147835.08;4810116752;029404535285127132355067027195142026020005913403000000600000000147835084;"11/03/2026 15:16"
"11/03/2026 18:16:28";"ZENON NOGA YAZMIN";27351158617;"ZENON NOGA YAZMIN";CORRIENTES;"INDEPENDENCIA AV. 5103";3400;FADAPH;"ALBERG. TRANSITORIO";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;160000.00;0.00;160000.00;44044/64;029404025401127351158617027195222026020008000000000000500000000160000009;"11/03/2026 15:16"
"11/03/2026 18:16:36";"DON DIONISIO S. A. A. G. C. I. E. I.";33513258289;"DON DIONISIO S. A. A. G. C. I. E. I.";;"MITRE 168";2900;UTHGRA;"APART HOTEL";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;237006.02;0.00;237006.02;44044/64;029404025401133513258289027193922026020011850301000001000000000237006025;"11/03/2026 15:16"
"11/03/2026 18:16:40";"BUENO S.R.L.";30710498950;"BUENO S.R.L.";"PUERTO IGUAZU";"AVDA. CORDOBA 248";3370;FEHGRA;"CAFE Y/O BAR";"Cuota Sindical";4;"Cuota Sindical Puerto Iguazú";200;;;;1732526.27;0.00;1732526.27;41510126/02;029404142200130710498950027191342026020069301051000005800000001732526272;"11/03/2026 15:16"
"11/03/2026 18:16:58";"HOTEL COMERCIO";30532182618;"HOTEL COMERCIO";"RIO GALLEGOS";"Av. Nestor Kirchner 1302";9400;UTHGRA;"HOTEL 3 ESTRELLAS";"Cuota Sindical";4;"Cuota Sindical Rio Gallegos";210;;;;492184.55;0.00;492184.55;43310363/39;029404148210130532182618027194842026020019687382000001100000000492184554;"11/03/2026 15:16"
"11/03/2026 18:17:08";"ABM SAS";30717568849;"ABM SAS";;"Avenida España Sur 186";5400;FEHGRA;"CAFE Y/O BAR";"Cuota Sindical";4;"Cuota Sindical San Juan";650;;;;139558.70;0.00;139558.70;47411516/55;029404098650130717568849027194942026020005582348000000900000000139558702;"11/03/2026 15:17"
"11/03/2026 18:17:09";"MARANGA ORIGINAL SRL (CERVESIA)";30715548026;"MARANGA ORIGINAL SRL (CERVESIA)";;"MITRE 148";2900;UTHGRA;"RESTO BAR";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;153875.96;0.00;153875.96;3886917;029404134005130715548026027194032026020007693798000001200000000153875969;"11/03/2026 15:17"
"11/03/2026 18:17:13";"GELIDEZZA S.R.L.";30712377670;"GELIDEZZA S.R.L.";;"Gdor Irigoyen 887";6400;FEHGRA;"HELADERIA (GASTRONOMICOS)";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;247030.10;0.00;247030.10;3886917;029404134005130712377670027194632026020012351505000000900000000247030103;"11/03/2026 15:17"
"11/03/2026 18:17:30";"CONFITERIA AL 505 S.A.";33712744109;"CONFITERIA AL 505 S.A.";"SAN PEDRO";"BELGRANO 495";2930;UTHGRA;ROTISERIA;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;79248.16;0.00;79248.16;3886917;029404134005133712744109027193332026020003962408000000400000000079248164;"11/03/2026 15:17"
"11/03/2026 18:17:50";"DON DIONISIO S. A. A. G. C. I. E. I.";33513258289;"DON DIONISIO S. A. A. G. C. I. E. I.";;"MITRE 168";2900;UTHGRA;"APART HOTEL";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;237006.02;0.00;237006.02;3886917;029404134005133513258289027193932026020011850301000001000000000237006020;"11/03/2026 15:17"
"11/03/2026 18:17:50";"LAGUNAS DEL RADAL SRL";30717784851;"LAGUNAS DEL RADAL SRL";;"LAGO PUELO 0";8431;FEHGRA;HOSTERIA/PENSION/CABA?AS;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;15954.68;0.00;15954.68;44044/64;029404025401130717784851027193722026020000797734000000100000000015954680;"11/03/2026 15:17"
"11/03/2026 18:18:21";"ON TAP RETIRO SRL";30715513249;"ON TAP";"CIUDAD DE BUENOS AIRES";"ALVEAR MARCELO T DE 834";1058;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;137740.96;0.00;137740.96;44044/64;029404025401130715513249021836622026020006887048000000700000000137740962;"11/03/2026 15:18"
"11/03/2026 18:18:23";"PEDRO RITAGLIATI Y SERGIO GONZALEZ SH";30709094838;"DON FERRO";;"AV ILIA 1690";2000;FEHGRA;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2927782.84;0.00;2927782.84;44044/64;029404025401130709094838027195822026020146389142000014200000002927782845;"11/03/2026 15:18"
"11/03/2026 18:18:27";"HOTEL COMERCIO";30532182618;"HOTEL COMERCIO";"RIO GALLEGOS";"Av. Nestor Kirchner 1302";9400;UTHGRA;"HOTEL 3 ESTRELLAS";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;393747.64;0.00;393747.64;44044/64;029404025401130532182618027194822026020019687382000001100000000393747646;"11/03/2026 15:18"
"11/03/2026 18:18:34";"PACHO JUAN JOSE";20341260478;"PACHO JUAN JOSE";"TRENQUE LAUQUEN";"RUTA 65 65";6555;UTHGRA;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical Trenque Lauquen";265;;;;30624.58;0.00;30624.58;52510607/30;029404517265120341260478027195342026020001224983000000100000000030624586;"11/03/2026 15:18"
"11/03/2026 18:18:42";"ESPARZA CRISTINA ISABEL";27165428124;"ESPARZA CRISTINA ISABEL";QUILMES;"CALLE 148 937";1884;FEHGRA;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical Quilmes";550;Total;458642;;521126;0.00;521126.00;182192/29;029404041550200000000000027195740458642000000000000000000000000521126006;"11/03/2026 15:18"
"11/03/2026 18:19:03";"Silvia Eugenia Del Rosario Quiros";27132355067;"Warmy Sonkoy";;"Ruta 307 1";4137;UTHGRA;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio UHRCByA - Tucum?n";80;;;;118268.06;0.00;118268.06;48100696/10;029404109080127132355067027195132026020005913403000000600000000118268061;"11/03/2026 15:18"
"11/03/2026 18:19:12";"ABM SAS";30717568849;"ABM SAS";;"Avenida España Sur 186";5400;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;111646.96;0.00;111646.96;44044/64;029404025401130717568849027194922026020005582348000000900000000111646962;"11/03/2026 15:19"
"11/03/2026 18:19:14";"HOTEL COMERCIO";30532182618;"HOTEL COMERCIO";"RIO GALLEGOS";"Av. Nestor Kirchner 1302";9400;UTHGRA;"HOTEL 3 ESTRELLAS";"Contribución Solidaria";9;"Contribución Solidaria Rio Gallegos";211;;;;393747.64;0.00;393747.64;43310363/39;029404148211130532182618027194892026020019687382000001100000000393747643;"11/03/2026 15:19"
"11/03/2026 18:19:16";"CONFITERIA AL 505 S.A.";33712744109;"CONFITERIA AL 505 S.A.";"SAN PEDRO";"BELGRANO 495";2930;UTHGRA;ROTISERIA;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;79248.16;0.00;79248.16;44044/64;029404025401133712744109027193322026020003962408000000400000000079248169;"11/03/2026 15:19"
"11/03/2026 18:19:20";"PEDRO RITAGLIATI Y SERGIO GONZALEZ SH";30709094838;"DON FERRO";;"AV ILIA 1690";2000;FEHGRA;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;2927782.84;0.00;2927782.84;3886917;029404134005130709094838027195832026020146389142000014200000002927782840;"11/03/2026 15:19"
"11/03/2026 18:19:35";"IBA?EZ VICTORIA ESTEFANIA";27390534723;"JAURIA CAFE";"CIUDAD DE BUENOS AIRES";"CESPEDES 2457";1426;CAECSAL;"CAFE Y/O BAR";"Cuota Sindical";4;"Cuota Sindical CABA";458;;;;10934.30;0.00;10934.30;19026/48;029404147458127390534723026337642026020000437372000000100000000010934306;"11/03/2026 15:19"
"11/03/2026 18:19:35";"MOLINARI FERNANDO";20217071209;"CAFE DEL TEATRO";;"AV LURO 2372";7600;FEHGRA;"CAFE Y/O BAR";"Cuota Sindical";4;"Cuota Sindical Mar del Plata";360;;;;42998.30;0.00;42998.30;35056666/73;029404377360120217071209027196542026020001719932000000100000000042998307;"11/03/2026 15:19"
"11/03/2026 18:19:43";"TOMYSN SRL";30716464462;"TOMYSN SRL";;"SARMIENTO 60";2900;UTHGRA;"HELADERIA (GASTRONOMICOS)";"Cuota Sindical";4;"Cuota Sindical San Nicolás";390;;;;49701.47;0.00;49701.47;4820036671;029404410390130716464462027196242026020001988059000000300000000049701473;"11/03/2026 15:19"
"11/03/2026 18:19:44";"UNAMUNO RAFAEL RODRIGO";20316924051;BASKO;"FLORENCIO VARELA";"SAN JUAN 90";1888;FEHGRA;CERVECERIA;"Contribución Solidaria";9;"Contribución Solidaria Quilmes";551;;;;28842.72;0.00;28842.72;182192/29;029404041551120316924051027195092026020001442136000000100000000028842721;"11/03/2026 15:19"
"11/03/2026 18:19:57";"ABM SAS";30717568849;"ABM SAS";;"Avenida España Sur 186";5400;FEHGRA;"CAFE Y/O BAR";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;111646.96;0.00;111646.96;3886917;029404134005130717568849027194932026020005582348000000900000000111646967;"11/03/2026 15:19"
"11/03/2026 18:20:15";"MOLINARI FERNANDO";20217071209;"CAFE DEL TEATRO";;"AV LURO 2372";7600;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;34398.64;0.00;34398.64;44044/64;029404025401120217071209027196522026020001719932000000100000000034398642;"11/03/2026 15:20"
"11/03/2026 18:20:15";"TOMYSN SRL";30716464462;"TOMYSN SRL";;"SARMIENTO 60";2900;UTHGRA;"HELADERIA (GASTRONOMICOS)";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;39761.18;0.00;39761.18;44044/64;029404025401130716464462027196222026020001988059000000300000000039761185;"11/03/2026 15:20"
"11/03/2026 18:20:19";"IBA?EZ VICTORIA ESTEFANIA";27390534723;"JAURIA CAFE";"CIUDAD DE BUENOS AIRES";"CESPEDES 2457";1426;CAECSAL;"CAFE Y/O BAR";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;8747.44;0.00;8747.44;3886917;029404134005127390534723026337632026020000437372000000100000000008747440;"11/03/2026 15:20"
"11/03/2026 18:20:28";"PEDRO RITAGLIATI Y SERGIO GONZALEZ SH";30709094838;"DON FERRO";;"AV ILIA 1690";2000;FEHGRA;RESTAURANTE;"Cuota Sindical";4;"Cuota Sindical Rosario";340;;;;3659728.55;0.00;3659728.55;44400015/92;029404372340130709094838027195842026020146389142000014200000003659728553;"11/03/2026 15:20"
"11/03/2026 18:20:30";"LAGUNAS DEL RADAL SRL";30717784851;"LAGUNAS DEL RADAL SRL";ESQUEL;"LAGO PUELO 0";8431;FEHGRA;HOSTERIA/PENSION/CABA?AS;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;15954.68;0.00;15954.68;3886917;029404134005130717784851027193732026020000797734000000100000000015954685;"11/03/2026 15:20"
"11/03/2026 18:20:41";"UNAMUNO RAFAEL RODRIGO";20316924051;BASKO;"FLORENCIO VARELA";"SAN JUAN 90";1888;FEHGRA;CERVECERIA;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;28842.72;0.00;28842.72;44044/64;029404025401120316924051027195022026020001442136000000100000000028842721;"11/03/2026 15:20"
"11/03/2026 18:20:43";"MOLINARI FERNANDO";20217071209;"CAFE DEL TEATRO";;"AV LURO 2372";7600;FEHGRA;"CAFE Y/O BAR";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;34398.64;0.00;34398.64;3886917;029404134005120217071209027196532026020001719932000000100000000034398647;"11/03/2026 15:20"
"11/03/2026 18:20:44";"HOTEL COMERCIO";30532182618;"HOTEL COMERCIO";"RIO GALLEGOS";"Av. Nestor Kirchner 1302";9400;UTHGRA;"HOTEL 3 ESTRELLAS";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;393747.64;0.00;393747.64;3886917;029404134005130532182618027194832026020019687382000001100000000393747641;"11/03/2026 15:20"
"11/03/2026 18:20:53";"IBA?EZ VICTORIA ESTEFANIA";27390534723;"JAURIA CAFE";"CIUDAD DE BUENOS AIRES";"CESPEDES 2457";1426;CAECSAL;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;8747.44;0.00;8747.44;44044/64;029404025401127390534723026337622026020000437372000000100000000008747445;"11/03/2026 15:20"
"11/03/2026 18:20:56";"Silvia Eugenia Del Rosario Quiros";27132355067;"Warmy Sonkoy";;"Ruta 307 1";4137;UTHGRA;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;118268.06;0.00;118268.06;44044/64;029404025401127132355067027195122026020005913403000000600000000118268066;"11/03/2026 15:20"
"11/03/2026 18:20:56";"TOMYSN SRL";30716464462;"TOMYSN SRL";;"SARMIENTO 60";2900;UTHGRA;"HELADERIA (GASTRONOMICOS)";"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;39761.18;0.00;39761.18;3886917;029404134005130716464462027196232026020001988059000000300000000039761180;"11/03/2026 15:20"
"11/03/2026 18:21:07";"LOS NOGALES 272 S.A.";30717728188;"LOS NOGALES 272 SA";;"LOS NOGALES 272";8407;UTHGRA;HOSTERIA/PENSION/CABA?AS;"Cuota Sindical";4;"Cuota Sindical San Carlos de Bariloche";690;;;;56723.57;0.00;56723.57;46300060/27;029404135690130717728188027195542026020002268943000000100000000056723578;"11/03/2026 15:21"
"12/03/2026 14:50:04";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360001208755530011224664;"12/03/2026 11:49"
"12/03/2026 16:16:27";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.12;8755.50;11224.62;44044/64;029404025401120339254517027188622026010000123456000010008755500011224623;"12/03/2026 13:16"
"12/03/2026 16:35:12";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;0.00;2469.13;44044/64;029404025401120339254517027188622026010000123456360010000000000002469134;"12/03/2026 13:34"
"12/03/2026 16:57:45";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";Seleccionar;0;"Seleccione un concepto primero";;Total;;;123456.36;0.00;123456.36;;029400000000200000000000027188600000000000000000000000000000000123456369;"12/03/2026 13:57"
"12/03/2026 17:01:16";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;1234;;1234567.36;0.00;1234567.36;39765/36;029404167421200000000000027188610001234000000000000000000000001234567363;"12/03/2026 14:01"
"12/03/2026 17:08:00";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;100;;123456.36;0.00;123456.36;39765/36;029404167421200000000000027188610000100000000000000000000000000123456368;"12/03/2026 14:07"
"12/03/2026 17:08:36";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;1234;;123456.36;0.00;123456.36;39765/36;029404167421220339254517027188610001234000000000000000000000000123456362;"12/03/2026 14:08"
"12/03/2026 17:09:33";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;1234;;123456.36;1221.00;124677.36;39765/36;029404167421220339254517027188610001234000000000000000001221000124677366;"12/03/2026 14:09"
"12/03/2026 17:12:04";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";;"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;1234;;123456.36;221.36;123677.72;39765/36;029404167421220339254517027188610001234000000000000000000221360123677727;"12/03/2026 14:11"
"12/03/2026 18:06:37";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9999.97;35459.89;45459.86;39765/36;029404167421130718825136026953712026010000123456360010035459890045459863;"12/03/2026 15:06"
"12/03/2026 19:47:42";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;;;;9.88;0.00;9.88;39765/36;029404167421130718825136026953712026010000000122000010000000000000009887;"12/03/2026 16:47"
"12/03/2026 19:49:35";"MODO AMISTAD S.R.L.";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2.80;7.09;9.89;44044/64;029404025401130718825136026953722026010000000140000010000007090000009895;"12/03/2026 16:49"
